fecha;commodity;operacion;tipo_precio;moneda;unidad;precio;precio_original_texto;campo_precio_original;volumen;volumen_unidad;procedencia;lugar_entrega;condicion_comercial;precio_cero_tipo;observaciones;archivo_origen
2026-08-29;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;159,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-29;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;180,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-29;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;28,80;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-29;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;197,03;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-29;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;35,00;TN;CÓRDOBA;Zona 8/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-29;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;20,22;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-29;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;793,54;TN;TUCUMÁN;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;180,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;420,00;TN;ENTRE RÍOS;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;3,95;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;20,70;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;5,50;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;62,80;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;50,47;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Girasol;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;97,39;TN;CHACO;Zona 25/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;29,08;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;4,63;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;22,35;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;27,14;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1582,30;TN;TUCUMÁN;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;700,00;TN;TUCUMÁN;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;TUCUMÁN;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;82,76;TN;SALTA;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;200,00;TN;TUCUMÁN;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;TUCUMÁN;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;SANTIAGO DEL ESTERO;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;681,44;TN;SANTIAGO DEL ESTERO;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;35,10;TN;SANTIAGO DEL ESTERO;Zona 16/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;179,24;TN;TUCUMÁN;Zona 16/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;685,00;TN;ENTRE RÍOS;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;577,82;TN;TUCUMÁN;Zona 16/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;437,27;TN;TUCUMÁN;Zona 16/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;78,00;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;8000,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;8000,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;250,02;TN;SANTIAGO DEL ESTERO;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;43,44;TN;TUCUMÁN;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;136,39;TN;CATAMARCA;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;400,00;TN;SANTIAGO DEL ESTERO;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;SANTA FE;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;594,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;110,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;4,15;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Anulación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;250,00;TN;SANTA FE;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;56,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;35,00;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;ENTRE RÍOS;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;ENTRE RÍOS;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;8,54;TN;SANTA FE;Zona 15/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;297,62;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;90,00;TN;SANTA FE;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;11,26;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;34,23;TN;SANTIAGO DEL ESTERO;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;944,00;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;221,58;TN;CÓRDOBA;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1141,32;TN;LA PAMPA;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;210,17;TN;CÓRDOBA;Cordoba/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;250,43;TN;SANTIAGO DEL ESTERO;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;203,75;TN;LA PAMPA;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Girasol;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;59,00;TN;CHACO;Zona 25/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;13,26;TN;SALTA;Zona 17/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;358,68;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;BUENOS AIRES;Zona 16/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;200,00;TN;CÓRDOBA;Zona 9/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;400,00;TN;BUENOS AIRES;Rosario N/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;76,50;TN;SANTA FE;Rosario N/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;386,13;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;66,44;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;67,21;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;29,66;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-08-28;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
